The Work and the Glory|$3,347,647|$251,145|112|2004
Veer Zaara|$2,938,532|$843,010|88|2004
Clifford's Really Big Movie|$2,922,354|$662,152|471|2004
Bobby Jones: Stroke of Genius|$2,694,071|$1,233,297|1,332|2004
Therese: The Story of Saint Therese of Lisieux|$2,627,016|$357,000|65|2004
Control Room|$2,589,616|$27,125|74|2004
The Dreamers|$2,532,228|$142,632|116|2004
Spring, Summer, Fall, Winter... and Spring|$2,380,788|$42,561|74|2004
Bon Voyage|$2,354,559|$27,480|94|2004
Riding Giants|$2,276,368|$134,400|64|2004
Dans une galaxie pres de chez vous|$2,259,688|N/A|74|2004
Coffee and Cigarettes|$2,198,924|$99,162|47|2004
Intimate Strangers|$2,110,589|$55,836|94|2004
The Sea Inside|$2,104,923|$55,681|99|2004
Les Choristes (Quebec)|$2,087,128|N/A|34|2004
We Don't Live Here Anymore|$2,041,014|$101,295|190|2004
Santa Vs. the Snowman - Season 3 (IMAX)|$1,926,034|N/A|24|2004
The Corporation|$1,879,983|$28,671|28|2004
Elles etaient cinq|$1,852,272|N/A|45|2004
Elvis Gratton XXX|$1,838,920|$551,432|99|2004
The Story of the Weeping Camel|$1,763,052|$21,767|55|2004
The Blue Butterfly|$1,755,355|$228,509|73|2004
Main Hoon Na|$1,747,060|$704,651|79|2004
I'm Not Scared|$1,615,328|$48,292|63|2004
The Corporation (Canada)|$1,613,533|$60,797|16|2004
Nouvelle-France|$1,599,716|$468,625|80|2004
Star Wars: Episode III - Revenge of the Sith|$380,270,577|$108,435,841|3,663|2005
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe|$291,710,957|$65,556,312|3,853|2005
Harry Potter and the Goblet of Fire|$290,013,036|$102,685,961|3,858|2005
War of the Worlds|$234,280,354|$64,878,725|3,910|2005
King Kong|$218,080,025|$50,130,145|3,627|2005
Wedding Crashers|$209,255,921|$33,900,720|3,131|2005
Charlie and the Chocolate Factory|$206,459,076|$56,178,450|3,790|2005
Batman Begins|$205,343,774|$48,745,440|3,858|2005
Madagascar|$193,595,521|$47,224,594|4,142|2005
Mr. & Mrs. Smith|$186,336,279|$50,342,878|3,451|2005
Hitch|$179,495,555|$43,142,214|3,575|2005
The Longest Yard|$158,119,460|$47,606,480|3,654|2005
Fantastic Four (2005)|$154,696,080|$56,061,504|3,619|2005
Chicken Little|$135,386,665|$40,049,778|3,658|2005
Robots|$128,200,012|$36,045,301|3,776|2005
Walk the Line|$119,519,402|$22,347,341|3,160|2005
The Pacifier|$113,086,868|$30,552,694|3,181|2005
Fun with Dick and Jane|$110,332,737|$14,383,515|3,239|2005
The 40-Year-Old Virgin|$109,449,237|$21,422,815|3,006|2005
Flightplan|$89,707,299|$24,629,938|3,424|2005
Saw II|$87,039,965|$31,725,652|2,949|2005
Brokeback Mountain|$83,043,761|$547,425|2,089|2005
Monster-in-Law|$82,931,301|$23,105,133|3,424|2005
Are We There Yet?|$82,674,398|$18,575,214|2,810|2005
Cheaper by the Dozen 2|$82,571,173|$9,309,387|3,211|2005
The Dukes of Hazzard|$80,270,227|$30,675,314|3,785|2005
March of the Penguins|$77,437,223|$137,492|2,506|2005
The Ring Two|$76,231,249|$35,065,237|3,341|2005
Constantine|$75,976,178|$29,769,098|3,006|2005
The Exorcism of Emily Rose|$75,072,454|$30,054,300|3,045|2005
Four Brothers|$74,494,381|$21,176,925|2,649|2005
Sin City|$74,103,820|$29,120,273|3,230|2005
The Interpreter|$72,708,161|$22,822,455|2,814|2005
Guess Who|$68,915,888|$20,671,446|3,147|2005
Sahara|$68,671,925|$18,068,372|3,200|2005
Coach Carter|$67,264,877|$24,182,961|2,574|2005
Herbie: Fully Loaded|$66,023,816|$12,709,221|3,521|2005
The Amityville Horror (2005)|$65,233,369|$23,507,007|3,323|2005
Sky High|$63,946,815|$14,631,784|2,912|2005
Bewitched|$63,313,159|$20,131,130|3,188|2005
Jarhead|$62,658,220|$27,726,210|2,448|2005
Cinderella Man|$61,649,911|$18,320,205|2,820|2005
The Family Stone|$60,062,868|$12,521,027|2,469|2005
Red Eye|$57,891,803|$16,167,662|3,134|2005
Memoirs of a Geisha|$57,490,508|$682,504|1,654|2005
White Noise|$56,386,759|$24,113,565|2,279|2005
Wallace and Gromit: The Curse of the Were-Rabbit|$56,110,897|$16,025,987|3,656|2005
Be Cool|$56,046,979|$23,450,212|3,216|2005
Crash|$54,580,300|$9,107,071|1,905|2005
Yours, Mine and Ours|$53,412,862|$17,461,108|3,210|2005
Tim Burton's Corpse Bride|$53,359,111|$388,166|3,204|2005
Kicking and Screaming|$52,842,724|$20,159,925|3,470|2005
Hoodwinked|$51,386,611|$12,401,900|3,020|2005
Hide and Seek|$51,100,486|$21,959,233|3,005|2005
The Hitchhiker's Guide to the Galaxy|$51,085,416|$21,103,203|3,133|2005
Syriana|$50,824,620|$374,502|1,775|2005
Tyler Perry's Diary of a Mad Black Woman|$50,633,099|$21,905,089|1,703|2005
Racing Stripes|$49,772,522|$13,920,052|3,185|2005
Miss Congeniality 2: Armed and Fabulous|$48,478,006|$14,043,215|3,233|2005
Just Like Heaven|$48,318,130|$16,408,718|3,543|2005
The Skeleton Key|$47,907,715|$16,057,945|2,784|2005
Munich|$47,403,685|$4,152,260|1,498|2005
Kingdom of Heaven|$47,398,413|$19,635,996|3,219|2005
Boogeyman|$46,752,382|$19,020,655|3,052|2005
The Legend of Zorro|$46,464,023|$16,328,506|3,520|2005
Must Love Dogs|$43,894,863|$12,855,321|2,505|2005
Transporter 2|$43,095,856|$16,540,720|3,320|2005
Rumor Has It|$43,000,262|$3,473,155|2,815|2005
Fever Pitch|$42,071,069|$12,400,125|3,275|2005
The Adventures of Sharkboy and Lavagirl in 3D|$39,177,684|$12,582,088|2,655|2005
The Sisterhood of the Traveling Pants|$39,053,061|$9,833,340|2,583|2005
Pride and Prejudice|$38,405,088|$2,865,017|1,335|2005
The Brothers Grimm|$37,916,267|$15,092,079|3,098|2005
Beauty Shop|$36,351,350|$12,801,465|2,659|2005
Derailed|$36,024,076|$12,211,986|2,447|2005
The Island|$35,818,913|$12,409,070|3,138|2005
The Ringer|$35,428,675|$5,158,795|1,853|2005
Hostage|$34,639,939|$10,214,734|2,183|2005
Magnificent Desolation (IMAX)|$34,137,524|$479,587|82|2005
The Constant Gardener|$33,579,797|$8,673,803|1,387|2005
In Her Shoes|$32,880,591|$10,017,575|2,840|2005
Bad News Bears|$32,868,349|$11,382,472|3,183|2005
Dreamer: Inspired by a True Story|$32,751,093|$9,178,233|2,735|2005
Because of Winn-Dixie|$32,647,042|$10,208,431|3,188|2005
Just Friends|$32,619,671|$9,191,331|2,505|2005
Stealth|$32,116,746|$13,251,545|3,495|2005
House of Wax|$32,064,800|$12,077,236|3,111|2005
The Wedding Date|$31,726,995|$11,129,580|1,704|2005
Good Night, and Good Luck.|$31,558,003|$421,446|929|2005
A History of Violence|$31,504,633|$515,992|1,348|2005
Get Rich or Die Tryin'|$30,985,352|$12,020,807|1,666|2005
The Fog (2005)|$29,550,869|$11,752,917|2,972|2005
Zathura|$29,258,869|$13,427,872|3,232|2005
Rent|$29,077,547|$10,016,021|2,437|2005
Capote|$28,750,530|$324,857|1,239|2005
Doom|$28,212,337|$15,488,870|3,044|2005
XXX: State of the Union|$26,873,932|$12,712,272|3,480|2005
Elizabethtown|$26,850,426|$10,618,711|2,517|2005
Aeon Flux|$25,874,337|$12,661,112|2,608|2005
Serenity|$25,514,517|$10,086,680|2,189|2005
Dark Water|$25,473,352|$9,939,251|2,657|2005
Unleashed|$24,537,621|$10,900,901|1,962|2005
Elektra|$24,409,722|$12,804,793|3,204|2005
Ice Princess|$24,402,491|$6,807,471|2,501|2005
Lord of War|$24,149,632|$9,390,144|2,814|2005
Match Point|$23,151,529|$398,593|512|2005
Two for the Money|$22,991,379|$8,703,240|2,397|2005
Prime|$22,827,153|$6,220,935|1,837|2005
Deuce Bigalow: European Gigolo|$22,400,154|$9,626,287|3,127|2005
Hustle and Flow|$22,202,809|$8,017,808|1,016|2005
A Lot Like Love|$21,845,719|$7,576,593|2,502|2005
George A. Romero's Land of the Dead|$20,700,082|$10,221,705|2,253|2005
Assault on Precinct 13|$20,040,895|$6,502,724|2,297|2005
Man of the House|$19,699,706|$8,917,251|2,422|2005
Valiant|$19,478,106|$5,914,722|2,016|2005
The Producers|$19,398,532|$154,590|978|2005
Cursed|$19,297,522|$9,633,085|2,805|2005
Into the Blue|$18,801,234|$7,057,854|2,789|2005
The Upside of Anger|$18,761,993|$211,559|1,166|2005
North Country|$18,337,722|$6,422,455|2,555|2005
Pooh's Heffalump Movie|$18,098,433|$5,805,559|2,529|2005
Roll Bounce|$17,380,866|$7,570,366|1,661|2005
Kung Fu Hustle|$17,108,591|$269,225|2,503|2005
The Devil's Rejects|$17,044,981|$7,067,335|1,757|2005
Son of the Mask|$17,018,422|$7,511,675|2,966|2005
Rebound|$16,809,014|$5,033,848|2,464|2005
Wild Safari 3D (IMAX)|$16,621,530|N/A|21|2005
The Perfect Man|$16,535,005|$5,300,980|2,090|2005
Wolf Creek|$16,188,180|$2,805,754|1,761|2005
Waiting...|$16,124,543|$6,021,106|1,652|2005
The Gospel|$15,778,152|$7,523,571|983|2005
The Greatest Game Ever Played|$15,337,393|$3,657,322|1,810|2005
The Cave|$15,007,991|$6,147,294|2,195|2005
Broken Flowers|$13,744,960|$780,408|433|2005
The Honeymooners|$12,843,849|$5,538,835|1,912|2005
The New World|$12,712,093|$30,864|811|2005
The Matador|$12,594,698|$69,100|905|2005
The Weather Man|$12,482,775|$4,248,465|1,510|2005
Casanova|$11,304,403|$119,276|1,011|2005
Lords of Dogtown|$11,273,517|$5,623,373|1,865|2005
Mrs. Henderson Presents|$11,036,366|$55,344|522|2005
The Polar Express (IMAX re-issue 2005)|$10,900,597|$1,222,220|66|2005
Shopgirl|$10,284,523|$229,685|493|2005
In the Mix|$10,223,896|$4,448,491|1,608|2005
Domino|$10,169,202|$4,670,120|2,223|2005
The Great Raid|$10,167,373|$3,376,009|920|2005
Cry Wolf|$10,047,674|$4,428,209|1,789|2005
The Ice Harvest|$9,016,782|$3,740,799|1,555|2005
Transamerica|$9,015,303|$46,908|656|2005
Aliens of the Deep (IMAX)|$8,968,684|$479,368|27|2005
An Unfinished Life|$8,586,392|$1,008,308|888|2005
The Man|$8,330,720|$4,065,014|2,040|2005
Mad Hot Ballroom|$8,117,961|$45,348|202|2005
Proof|$7,535,331|$193,840|517|2005
The Squid and the Whale|$7,372,734|$129,844|151|2005
Ladies in Lavender|$6,765,081|$149,224|119|2005
Bride and Prejudice|$6,605,592|$385,848|288|2005
Millions|$6,584,159|$70,224|340|2005
The Aristocrats|$6,377,461|$243,796|234|2005
The Jacket|$6,303,762|$2,723,682|1,331|2005
Underclassman|$5,655,459|$2,525,364|1,132|2005
Downfall|$5,509,040|$18,195|174|2005
Alone in the Dark|$5,178,569|$2,834,421|2,124|2005
The World's Fastest Indian|$5,128,124|N/A|251|2005
The Three Burials of Melquiades Estrada|$5,027,684|$23,859|356|2005
The Libertine|$4,835,065|$27,804|819|2005
Howl's Moving Castle|$4,711,096|$427,987|202|2005
Ong Bak: The Thai Warrior|$4,563,167|$1,334,869|387|2005
Mindhunters|$4,480,744|$1,911,358|1,040|2005
Kiss Kiss, Bang Bang|$4,243,756|$180,660|226|2005
Enron: The Smartest Guys in the Room|$4,071,700|$76,639|151|2005
King's Ransom|$4,008,527|$2,137,685|1,508|2005
Me and You and Everyone We Know|$3,885,134|$30,801|160|2005
Melinda and Melinda|$3,826,280|$74,238|302|2005
High Tension|$3,681,066|$1,897,705|1,323|2005
Cache (Hidden)|$3,647,381|$57,010|90|2005
Stay|$3,626,883|$2,188,199|1,684|2005
Rize|$3,336,391|$1,574,787|352|2005
Grizzly Man|$3,178,403|$269,131|105|2005
Supercross|$3,102,550|$1,330,520|1,621|2005
The Wild Parrots of Telegraph Hill|$3,058,527|$36,731|67|2005
G|$3,020,784|$248,337|495|2005
Walk on Water|$2,713,932|$60,465|47|2005
Junebug|$2,678,691|$74,739|143|2005
Layer Cake|$2,339,957|$81,706|200|2005
Water (Canada)|$2,250,329|N/A|N/A|2005
Oliver Twist|$2,080,321|$68,447|779|2005
The Work and the Glory II: American Zion|$2,025,032|$518,222|206|2005
A Sound of Thunder|$1,900,451|$917,398|816|2005
Look at Me|$1,737,308|$69,587|75|2005
Mrs. Palfrey at the Claremont|$1,720,953|$9,744|22|2005
Everything Is Illuminated|$1,712,337|$66,806|110|2005
State Property 2|$1,691,706|$756,905|202|2005
The White Countess|$1,669,971|$46,348|67|2005
The Chorus|$1,548,036|$18,355|59|2005
Murderball|$1,531,154|$57,286|97|2005
Paradise Now|$1,457,843|$48,023|65|2005
2046|$1,444,588|$113,074|61|2005
Salaam Namaste|$1,413,283|$504,898|63|2005
Paheli|$1,409,499|$632,000|68|2005
Pirates of the Caribbean: Dead Man's Chest|$423,315,812|$135,634,554|4,133|2006
Night at the Museum|$250,863,268|$30,433,781|3,768|2006
Cars|$244,082,982|$60,119,509|3,988|2006
X-Men: The Last Stand|$234,362,462|$102,750,665|3,714|2006
The Da Vinci Code|$217,536,138|$77,073,388|3,757|2006
Superman Returns|$200,081,192|$52,535,096|4,065|2006
Happy Feet|$198,000,317|$41,533,432|3,804|2006
Ice Age: The Meltdown|$195,330,621|$68,033,544|3,969|2006
Casino Royale|$167,445,960|$40,833,156|3,443|2006
The Pursuit of Happyness|$163,566,459|$26,541,709|3,169|2006
Over the Hedge|$155,019,340|$38,457,003|4,093|2006
Talladega Nights: The Ballad of Ricky Bobby|$148,213,377|$47,042,215|3,807|2006
Click|$137,355,633|$40,011,365|3,764|2006
Mission: Impossible III|$134,029,801|$47,743,273|4,059|2006
The Departed|$132,384,315|$26,887,467|3,017|2006
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan|$128,505,958|$26,455,463|2,611|2006
The Devil Wears Prada|$124,740,460|$27,537,244|2,882|2006
The Break-Up|$118,703,275|$39,172,785|3,146|2006
Dreamgirls|$103,365,956|$378,950|2,797|2006
Scary Movie 4|$90,710,620|$40,222,875|3,674|2006
Failure to Launch|$88,715,192|$24,411,322|3,202|2006
Inside Man|$88,513,495|$28,954,945|2,867|2006
Open Season|$85,105,259|$23,624,548|3,833|2006
The Santa Clause 3: The Escape Clause|$84,500,122|$19,504,038|3,458|2006
Charlotte's Web (2006)|$82,985,708|$11,457,353|3,745|2006
The Pink Panther (2006)|$82,226,474|$20,220,412|3,477|2006
Eight Below|$81,612,565|$20,188,176|3,122|2006
Saw III|$80,238,724|$33,610,391|3,167|2006
Nacho Libre|$80,197,993|$28,309,599|3,083|2006
You, Me and Dupree|$75,628,110|$21,525,560|3,137|2006
Eragon|$75,030,163|$23,239,907|3,030|2006
Monster House|$73,661,010|$22,217,226|3,553|2006
Jackass: Number Two|$72,778,712|$29,002,002|3,063|2006
Barnyard: The Original Party Animals|$72,637,803|$15,820,864|3,311|2006
RV|$71,726,025|$16,414,767|3,651|2006
V for Vendetta|$70,511,035|$25,642,340|3,365|2006
World Trade Center|$70,278,893|$18,730,762|3,021|2006
Rocky Balboa|$70,270,943|$12,158,168|3,019|2006
Big Momma's House 2|$70,165,972|$27,736,056|3,261|2006
Step Up|$65,328,121|$20,659,573|2,647|2006
Flushed Away|$64,665,672|$18,814,323|3,707|2006
Deja Vu|$64,038,616|$20,574,802|3,108|2006
Miami Vice|$63,450,470|$25,723,815|3,026|2006
Tyler Perry's Madea's Family Reunion|$63,257,940|$30,030,661|2,194|2006
The Holiday|$63,224,849|$12,778,913|2,698|2006
The Fast and the Furious: Tokyo Drift|$62,514,415|$23,973,840|3,030|2006
Underworld: Evolution|$62,318,875|$26,857,181|3,207|2006
The Shaggy Dog|$61,123,569|$16,310,058|3,501|2006
Poseidon|$60,674,817|$22,155,410|3,555|2006
The Good Shepherd|$59,952,835|$9,912,110|2,250|2006
Little Miss Sunshine|$59,891,098|$370,998|1,602|2006
The Benchwarmers|$59,843,754|$19,656,429|3,282|2006
Little Man|$58,645,052|$21,613,176|2,537|2006
Curious George|$58,360,760|$14,703,405|2,609|2006
Invincible|$57,806,952|$17,031,122|2,987|2006
Blood Diamond|$57,377,916|$8,648,324|1,920|2006
The Queen|$56,441,711|$122,014|1,850|2006
The Guardian|$55,011,732|$18,006,064|3,241|2006
The Omen (2006)|$54,607,383|$16,026,496|2,723|2006
Final Destination 3|$54,098,051|$19,173,094|2,880|2006
The Prestige|$53,089,891|$14,801,808|2,305|2006
The Lake House|$52,330,111|$13,616,196|2,645|2006
Apocalypto|$50,866,635|$15,005,604|2,465|2006
Firewall|$48,751,189|$13,635,463|2,840|2006
Date Movie|$48,548,426|$19,076,261|2,898|2006
When a Stranger Calls|$47,860,214|$21,607,203|3,004|2006
Hostel|$47,326,473|$19,556,099|2,337|2006
Nanny McPhee|$47,144,110|$14,503,650|2,148|2006
Silent Hill|$46,982,632|$20,152,598|2,932|2006
Deep Sea 3D (IMAX)|$46,206,083|$700,213|47|2006
We Are Marshall|$43,545,364|$6,114,264|2,606|2006
Glory Road|$42,647,449|$13,594,734|2,397|2006
Lady in the Water|$42,285,169|$18,044,396|3,235|2006
The Hills Have Eyes|$41,778,863|$15,708,512|2,621|2006
John Tucker Must Die|$41,011,711|$14,276,534|2,566|2006
Stranger Than Fiction|$40,660,952|$13,411,093|2,270|2006
The Illusionist|$39,868,642|$927,956|1,438|2006
The Texas Chainsaw Massacre: The Beginning|$39,517,763|$18,508,228|2,820|2006
The Grudge 2|$39,143,839|$20,825,300|3,214|2006
Gridiron Gang|$38,432,823|$14,414,630|3,510|2006
Last Holiday|$38,399,961|$12,806,188|2,514|2006
Pan's Labyrinth|$37,634,615|$568,641|1,143|2006
The Nativity Story|$37,629,831|$7,849,304|3,083|2006
The Wild|$37,384,046|$9,684,809|2,854|2006
Man of the Year|$37,327,390|$12,299,380|2,626|2006
16 Blocks|$36,895,141|$11,855,260|2,706|2006
Accepted|$36,323,505|$10,023,835|2,917|2006
The Sentinel|$36,280,697|$14,367,854|2,851|2006
Children of Men|$35,552,383|$501,003|1,524|2006
Deck the Halls|$35,093,569|$12,001,256|3,205|2006
Take the Lead|$34,742,066|$12,051,277|3,009|2006
Babel|$34,302,837|$389,351|1,251|2006
Snakes on a Plane|$34,020,814|$13,806,311|3,555|2006
She's the Man|$33,741,133|$10,730,372|2,631|2006
Flags of Our Fathers|$33,602,376|$10,245,190|2,375|2006
United 93|$31,483,450|$11,478,360|1,871|2006
Employee of the Month|$28,444,855|$11,407,751|2,579|2006
Garfield: A Tail of Two Kitties|$28,426,747|$7,288,977|2,981|2006
The Ant Bully|$28,142,535|$8,432,465|3,050|2006
Crank|$27,838,408|$10,457,367|2,515|2006
Stick It|$26,910,736|$10,803,610|2,044|2006
The Descent|$26,024,456|$8,911,330|2,095|2006
Thank You for Smoking|$24,793,509|$262,923|1,020|2006
Jet Li's Fearless|$24,633,730|$10,590,244|1,810|2006
Clerks II|$24,148,068|$10,061,132|2,150|2006
An Inconvenient Truth|$24,146,161|$281,330|587|2006
The Wicker Man|$23,649,127|$9,610,204|2,784|2006
The Covenant|$23,380,495|$8,852,458|2,681|2006
Stay Alive|$23,086,480|$10,726,406|2,009|2006
The Black Dahlia|$22,545,080|$10,005,895|2,236|2006
My Super Ex-Girlfriend|$22,530,295|$8,603,460|2,702|2006
Lucky Number Slevin|$22,495,466|$7,031,921|1,989|2006
Waist Deep|$21,344,312|$9,404,180|1,006|2006
ATL|$21,170,563|$11,554,404|1,602|2006
Flicka|$21,000,147|$7,703,551|2,877|2006
A Prairie Home Companion|$20,342,852|$4,566,293|767|2006
Pulse|$20,264,436|$8,203,822|2,323|2006
Beerfest|$19,185,184|$7,031,228|2,964|2006
Akeelah and the Bee|$18,848,430|$6,011,585|2,195|2006
The Marine|$18,844,784|$7,138,774|2,545|2006
Aquamarine|$18,597,342|$7,482,669|2,538|2006
Ultraviolet|$18,535,812|$9,064,880|2,558|2006
School for Scoundrels|$17,807,569|$8,602,333|3,007|2006
The Last King of Scotland|$17,606,684|$142,899|540|2006
Notes on a Scandal|$17,510,118|$414,487|682|2006
Just My Luck|$17,326,650|$5,692,285|2,543|2006
Annapolis|$17,127,992|$7,681,171|1,607|2006
Unaccompanied Minors|$16,655,224|$5,815,474|2,775|2006
An American Haunting|$16,298,046|$5,783,508|1,703|2006
Black Christmas (2006)|$16,273,581|$3,723,364|1,544|2006
Marie Antoinette|$15,962,471|$5,361,050|870|2006
Larry the Cable Guy: Health Inspector|$15,680,099|$6,922,767|1,747|2006
Arthur and the Invisibles|$15,132,763|N/A|2,248|2006
See No Evil|$15,032,800|$4,581,233|1,270|2006
Tristan and Isolde|$14,734,633|$6,583,135|1,845|2006
Everyone's Hero|$14,523,101|$6,061,762|2,898|2006
Hollywoodland|$14,426,251|$5,926,177|1,551|2006
Letters from Iwo Jima|$13,756,082|$89,097|781|2006
One Night with the King|$13,395,961|$4,120,497|909|2006
Friends with Money|$13,368,437|$589,332|1,010|2006
Flyboys|$13,090,630|$6,004,219|2,033|2006
How to Eat Fried Worms|$13,040,527|$4,003,537|1,870|2006
Volver|$12,899,867|$197,703|689|2006
Bon Cop, Bad Cop|$12,665,721|$1,433,259|260|2006
Idlewild|$12,571,185|$5,745,780|975|2006
Freedomland|$12,512,886|$5,833,562|2,361|2006
The Protector (2006)|$12,044,087|$5,034,180|1,541|2006
Zoom|$11,989,328|$4,510,408|2,501|2006
End of the Spear|$11,967,000|$4,281,388|1,163|2006
Dave Chappelle's Block Party|$11,718,595|$6,214,723|1,200|2006
The Last Kiss (2006)|$11,614,790|$4,627,989|1,359|2006
Something New|$11,468,568|$4,879,736|1,265|2006
Material Girls|$11,449,638|$4,603,121|1,509|2006
Bobby|$11,242,801|$69,039|1,670|2006
Scoop|$10,525,717|$3,046,924|541|2006
Roving Mars (IMAX)|$10,407,978|$412,337|27|2006
Facing the Giants|$10,178,331|$1,343,537|441|2006
The Fountain|$10,144,010|$3,768,702|1,472|2006
Tim Burton's The Nightmare Before Christmas in 3-D (2006)|$8,700,869|$3,277,004|168|2006
Tenacious D in: The Pick of Destiny|$8,334,575|$3,234,879|1,919|2006
Hoot|$8,117,637|$3,368,197|3,018|2006
The Painted Veil|$8,060,487|$51,086|287|2006
The Night Listener|$7,836,393|$3,554,134|1,370|2006
Slither|$7,802,450|$3,880,270|1,946|2006
The Return|$7,749,851|$4,479,621|1,986|2006
A Good Year|$7,459,300|$3,721,526|2,067|2006
Doogal|$7,417,319|$3,605,899|2,319|2006
All the King's Men|$7,221,458|$3,672,366|1,520|2006
American Dreamz|$7,191,830|$3,667,420|1,500|2006
Phat Girlz|$7,061,128|$3,109,924|1,060|2006
Turistas|$7,027,762|$3,582,554|1,572|2006
Running with Scissors|$7,022,827|$226,108|586|2006
Crossover|$7,009,668|$3,767,567|1,023|2006
Running Scared|$6,855,137|$3,381,974|1,611|2006
Curse of the Golden Flower|$6,566,773|$478,771|1,234|2006
Grandma's Boy|$6,090,172|$3,009,341|2,016|2006
Basic Instinct 2|$5,971,336|$3,201,420|1,453|2006
For Your Consideration|$5,549,923|$372,012|625|2006
A Scanner Darkly|$5,501,616|$391,672|263|2006
Little Children|$5,463,019|$97,953|115|2006
The Science of Sleep|$4,670,644|$347,925|243|2006
Let's Go to Prison|$4,630,045|$2,220,050|1,495|2006
Keeping Up with the Steins|$4,339,241|$653,723|163|2006
National Lampoon's Van Wilder: The Rise of Taj|$4,300,645|$2,313,372|1,979|2006
Catch a Fire|$4,299,773|$2,026,997|1,306|2006
Goal! The Dream Begins|$4,283,255|$1,921,838|1,007|2006
Trailer Park Boys: The Movie|$3,860,678|$1,200,000|203|2006
Venus|$3,347,411|$35,604|168|2006
Harsh Times|$3,337,931|$1,968,505|956|2006
Art School Confidential|$3,297,137|$135,733|762|2006
Water|$3,278,815|$56,280|91|2006
Kabhi Alvida Naa Kehna|$3,275,444|$1,351,786|64|2006
Boynton Beach Club|$3,127,472|$63,422|65|2006
Wordplay|$3,121,270|$32,847|154|2006
Miss Potter|$3,005,605|$9,653|102|2006
The Polar Express (IMAX re-issue 2006)|$2,940,722|$108,656|37|2006
Tsotsi|$2,912,606|$76,324|122|2006
La Mujer de Mi Hermano|$2,808,241|$1,018,750|217|2006
The History Boys|$2,706,659|$100,803|165|2006
Half Nelson|$2,697,938|$53,983|106|2006
Spider-Man 3|$336,530,303|$151,116,516|4,324|2007
Shrek the Third|$322,719,944|$121,629,270|4,172|2007
Transformers|$319,246,193|$70,502,384|4,050|2007
Pirates of the Caribbean: At World's End|$309,420,425|$114,732,820|4,362|2007
Harry Potter and the Order of the Phoenix|$292,004,738|$77,108,414|4,285|2007
I Am Legend|$256,393,010|$77,211,321|3,648|2007
The Bourne Ultimatum|$227,471,070|$69,283,690|3,701|2007
National Treasure: Book of Secrets|$219,964,115|$44,783,772|3,832|2007
Alvin and the Chipmunks|$217,326,974|$44,307,417|3,499|2007
300|$210,614,939|$70,885,301|3,280|2007
Ratatouille|$206,445,654|$47,027,395|3,940|2007
The Simpsons Movie|$183,135,014|$74,036,787|3,926|2007
Wild Hogs|$168,273,550|$39,699,023|3,401|2007
Knocked Up|$148,768,917|$30,690,990|2,975|2007
Juno|$143,495,265|$413,869|2,534|2007
Rush Hour 3|$140,125,968|$49,100,158|3,778|2007
Live Free or Die Hard|$134,529,403|$33,369,559|3,411|2007
Fantastic Four: Rise of the Silver Surfer|$131,921,738|$58,051,684|3,963|2007
American Gangster|$130,164,645|$43,565,135|3,110|2007
Enchanted|$127,807,262|$34,440,317|3,730|2007
Bee Movie|$126,631,277|$38,021,044|3,984|2007
Superbad|$121,463,226|$33,052,411|3,069|2007
I Now Pronounce You Chuck and Larry|$120,059,556|$34,233,750|3,501|2007
Hairspray (2007)|$118,871,849|$27,476,745|3,121|2007
Blades of Glory|$118,594,548|$33,014,202|3,467|2007
Ocean's Thirteen|$117,154,724|$36,133,403|3,565|2007
Ghost Rider|$115,802,596|$45,388,836|3,620|2007
Evan Almighty|$100,462,298|$31,192,615|3,636|2007
Meet the Robinsons|$97,822,171|$25,123,781|3,435|2007
Norbit|$95,673,607|$34,195,434|3,145|2007
The Bucket List|$93,466,502|$335,837|2,915|2007
The Game Plan|$90,648,202|$22,950,971|3,342|2007
Beowulf|$82,280,579|$27,515,871|3,249|2007
Bridge to Terabithia|$82,272,442|$22,564,612|3,210|2007
Disturbia|$80,209,692|$22,224,982|3,132|2007
No Country for Old Men|$74,283,625|$1,226,333|2,037|2007
Fred Claus|$72,006,777|$18,515,473|3,603|2007
1408|$71,985,628|$20,617,667|2,733|2007
The Golden Compass|$70,107,728|$25,783,232|3,528|2007
Charlie Wilson's War|$66,661,095|$9,656,250|2,594|2007
Saw IV|$63,300,095|$31,756,764|3,183|2007
Stomp the Yard|$61,356,221|$21,833,312|2,169|2007
Surf's Up|$58,867,694|$17,640,249|3,531|2007
Halloween (2007)|$58,272,029|$26,362,367|3,475|2007
Tyler Perry's Why Did I Get Married?|$55,204,525|$21,353,789|2,034|2007
TMNT|$54,149,098|$24,255,205|3,120|2007
P.S. I Love You|$53,695,808|$6,481,221|2,471|2007
3:10 to Yuma (2007)|$53,606,916|$14,035,033|3,006|2007
Sweeney Todd: The Demon Barber of Fleet Street|$52,898,073|$9,300,805|1,507|2007
Atonement|$50,927,067|$784,145|1,400|2007
Resident Evil: Extinction|$50,648,679|$23,678,580|2,848|2007
Music and Lyrics|$50,572,589|$13,623,630|2,955|2007
Are We Done Yet?|$49,662,533|$14,262,724|2,944|2007
This Christmas|$49,121,934|$17,958,183|1,921|2007
Michael Clayton|$49,033,882|$719,910|2,585|2007
Premonition|$47,852,604|$17,558,689|2,831|2007
